Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,ClaimSize,Age_na,DriverRating_na
9,3,7,18,2,8,10,3,2,2,29.0,1,3,2,3,6312,12,400,1.0,4,3,2,6,5,1,1,1,4,4,1,1995,3,53715.1386361499,False,False
8,1,3,16,2,8,9,2,2,2,64.0,1,1,1,2,6313,15,400,4.0,4,3,2,7,8,1,1,1,4,4,1,1995,1,34263.608538099,False,False
4,3,2,7,2,7,5,3,1,3,28.0,1,3,2,1,6314,14,400,2.0,4,3,3,5,5,1,1,1,4,4,1,1995,3,45954.1417802492,False,False
5,2,6,14,2,7,6,2,2,3,30.0,1,3,2,1,6316,6,400,3.0,4,3,2,5,5,1,1,1,2,4,1,1995,3,6899.08717765518,False,False
4,2,7,6,2,2,5,2,2,2,54.0,1,3,2,2,6318,7,400,4.0,4,3,2,6,7,1,1,1,3,4,1,1995,3,11261.6527673242,False,False
10,1,4,18,2,3,11,1,1,2,21.0,1,3,2,1,6320,3,400,3.0,4,3,4,4,4,1,1,1,2,4,1,1995,3,2215.31128673586,False,False
6,3,6,14,2,3,13,1,2,2,45.0,1,3,2,2,6321,12,400,3.0,4,3,3,7,6,1,1,1,3,4,1,1995,3,27420.8453478659,False,False
1,4,2,10,1,8,8,2,2,2,33.0,1,1,1,2,6323,9,400,1.0,4,3,1,5,5,1,1,1,4,4,1,1995,1,81995.2899889665,False,False
1,4,3,10,2,7,2,4,1,3,25.0,1,2,1,1,6324,2,400,4.0,4,3,3,4,4,2,1,1,4,4,1,1995,2,30555.7761420632,False,False
1,4,1,10,2,7,10,4,1,3,27.0,1,1,1,5,6325,11,700,3.0,4,3,1,6,5,1,1,1,1,2,1,1995,1,5377.55703767903,False,False
3,4,2,14,2,8,4,5,2,3,29.0,1,2,1,2,6326,8,400,2.0,4,3,4,5,5,1,1,1,4,4,1,1995,2,2419.62631169928,False,False
3,1,2,14,2,8,4,4,2,2,31.0,1,2,1,1,6327,5,400,2.0,4,3,1,6,5,1,1,1,3,4,1,1995,2,8531.17953788241,False,False
3,1,4,3,2,2,4,2,2,2,42.0,2,3,2,2,6328,11,400,2.0,4,3,3,6,6,1,1,1,2,4,1,1995,3,63660.5001628602,False,False
11,4,2,7,2,7,12,4,2,3,38.0,1,1,1,5,6330,8,400,2.0,4,3,4,6,6,1,1,1,4,4,1,1995,1,5361.33378826177,False,False
12,2,2,18,2,3,13,4,2,3,35.0,1,1,1,5,6331,4,400,4.0,4,3,1,4,5,1,1,1,4,4,1,1995,1,7595.7471426512,False,False
12,2,2,10,1,2,13,3,2,2,27.0,1,2,1,1,6332,14,400,3.0,4,3,4,4,5,2,1,1,4,4,1,1995,2,6993.09491726452,False,False
6,5,1,14,1,7,3,1,2,2,57.0,1,7,3,3,6333,15,400,4.0,4,3,2,5,8,1,1,1,1,4,1,1995,1,19215.325806922,False,False
6,2,1,14,2,2,7,3,2,2,32.0,1,2,1,2,6334,12,400,2.0,4,3,2,6,5,1,1,1,4,4,1,1995,2,71319.0384762907,False,False
6,1,1,7,2,8,7,1,2,2,34.0,1,2,1,1,6335,4,400,2.0,4,3,3,5,5,1,1,1,3,4,1,1995,2,42930.4029054117,False,False
9,5,2,10,2,7,10,5,2,2,61.0,1,3,2,1,6336,3,400,2.0,4,3,2,7,8,1,1,1,4,4,1,1995,3,3676.92042630397,False,False
1,3,1,3,2,3,2,3,2,2,52.0,1,7,3,6,6337,9,400,2.0,4,3,1,7,7,1,1,1,4,4,1,1995,1,70881.0584997802,False,False
1,2,4,18,2,3,2,3,2,3,32.0,1,1,1,1,6338,12,400,1.0,4,3,2,4,5,1,1,1,1,4,1,1995,1,9435.80273708804,False,False
8,2,1,3,2,3,9,3,1,2,55.0,2,1,1,6,6339,4,400,3.0,4,3,3,7,7,1,1,1,3,4,1,1995,1,80258.1585794787,False,False
5,3,5,10,2,3,5,4,2,3,26.0,1,2,1,1,6340,15,400,1.0,4,3,1,5,5,1,1,1,4,4,1,1995,2,8052.11245641284,False,False
3,4,1,14,2,3,4,4,2,2,29.0,1,2,1,1,6341,8,400,2.0,4,3,1,5,5,1,1,1,3,4,1,1995,2,1488.31493758679,False,False
11,2,5,7,2,2,12,3,2,3,35.0,1,3,2,6,6342,6,400,3.0,4,3,2,5,5,1,1,1,2,4,1,1995,3,57741.2151418431,False,False
8,2,5,6,2,8,9,3,2,3,46.0,2,2,1,2,6345,1,400,3.0,4,3,2,7,7,1,1,1,4,4,1,1995,2,35913.7512601211,False,False
1,1,3,7,2,8,2,1,1,3,26.0,2,2,1,1,6347,6,400,4.0,4,3,2,6,5,1,1,2,3,4,1,1995,2,4508.17836924904,False,False
3,3,1,14,2,2,4,3,2,2,47.0,1,2,1,1,6349,9,400,2.0,4,3,4,6,7,1,1,1,3,4,1,1995,2,2496.58703559962,False,False
1,2,4,7,2,8,2,2,2,3,44.0,1,2,1,1,6350,11,400,3.0,4,3,4,5,6,1,1,1,2,4,1,1995,2,4758.59495511036,False,False
1,2,6,3,2,7,2,3,2,2,56.0,1,1,1,1,6351,5,400,1.0,4,3,2,7,8,1,1,1,4,4,1,1995,1,3812.25592419789,False,False
6,3,3,7,2,7,7,3,2,2,50.0,2,3,2,1,6352,1,400,3.0,4,3,1,7,7,1,1,1,3,4,1,1995,3,2533.30820149356,False,False
12,4,4,10,2,2,13,5,2,3,80.0,1,3,2,2,6353,10,400,4.0,4,3,2,7,9,1,1,1,2,4,1,1995,3,44357.7944577974,False,False
3,1,3,18,1,7,4,1,2,2,29.0,2,2,1,1,6354,15,400,3.0,4,3,4,6,5,1,1,1,1,4,1,1995,2,3616.92378661156,False,False
3,2,7,3,2,6,4,3,2,2,27.0,1,2,1,2,6355,7,400,4.0,4,3,4,5,5,1,1,1,3,4,1,1995,2,1903.30486572916,False,False
3,3,6,6,2,8,4,3,2,2,42.0,1,3,2,2,6357,6,400,1.0,4,3,1,6,6,1,1,1,4,4,1,1995,3,82440.2083670953,False,False
3,3,1,14,2,7,4,3,2,2,58.0,2,2,1,2,6359,10,400,1.0,4,3,3,7,8,2,1,1,3,4,1,1995,2,74391.1530471736,False,False
3,2,2,10,2,3,4,3,2,2,65.0,1,2,1,1,6360,15,400,4.0,4,3,2,7,8,1,1,1,3,4,1,1995,2,8444.02558900443,False,False
12,2,6,12,2,3,13,3,2,2,43.0,1,1,1,1,6361,8,400,3.0,4,3,1,6,6,1,1,1,4,4,1,1995,1,6880.07079408953,False,False
10,3,5,7,2,2,4,4,2,3,28.0,1,5,2,6,6362,5,400,1.0,4,3,4,4,5,1,1,1,4,4,1,1995,2,86532.6719965174,False,False
10,2,7,14,2,2,11,2,2,3,18.0,1,2,1,1,6363,4,400,2.0,4,3,4,1,3,1,1,1,2,4,1,1995,2,6187.21653346983,False,False
6,3,3,14,1,3,7,3,2,3,28.0,1,3,2,1,6364,8,400,4.0,4,3,3,5,5,1,1,1,4,3,2,1995,3,33192.871429172,False,False
1,2,7,14,2,3,10,1,2,2,44.0,1,1,1,2,6365,7,400,2.0,4,3,4,6,6,1,1,1,4,4,1,1995,1,5359.31423697091,False,False
12,2,6,14,1,3,13,4,1,3,27.0,2,2,1,1,6366,8,400,4.0,4,3,2,5,5,1,1,1,3,4,1,1995,2,8125.57922589868,False,False
4,4,2,18,2,8,9,1,2,3,33.0,2,2,1,1,6367,14,400,1.0,4,3,2,5,5,2,1,1,4,4,1,1995,2,3598.60307990354,False,False
3,3,1,14,2,8,4,4,2,2,32.0,1,2,1,1,6368,1,400,2.0,4,3,1,5,5,1,1,1,4,4,1,1995,2,2467.87578081171,False,False
3,3,3,10,2,7,4,4,2,3,26.0,1,3,2,2,6369,6,400,1.0,4,3,4,5,5,1,1,1,4,4,1,1995,3,855.914423174816,False,False
7,2,7,3,2,8,8,2,1,3,31.0,1,3,2,1,6370,3,400,3.0,4,3,3,5,5,1,1,1,4,4,1,1995,3,15841.0611140101,False,False
1,3,4,14,1,3,2,3,2,2,45.0,2,2,1,5,6371,12,400,4.0,4,3,1,6,6,1,1,1,4,1,1,1995,2,6372.62457002962,False,False
4,4,5,3,2,3,5,5,2,3,37.0,1,3,2,1,6374,14,400,1.0,4,3,2,6,6,1,1,1,4,4,1,1995,3,1025.79998380866,False,False
7,4,1,14,2,3,8,4,2,2,64.0,2,1,1,2,6375,6,400,2.0,4,3,4,7,8,1,1,1,1,4,1,1995,1,7155.74870087316,False,False
1,4,6,7,2,7,8,2,2,3,37.0,1,1,1,2,6377,16,400,3.0,4,3,1,6,6,1,1,1,3,4,1,1995,1,46490.0432695652,False,False
9,3,3,7,2,2,7,2,2,2,48.0,1,1,1,5,6378,1,400,1.0,4,3,3,7,7,1,1,1,1,4,1,1995,1,12124.7358073653,False,False
9,2,2,14,2,7,10,2,2,2,46.0,1,7,3,6,6379,6,400,4.0,4,3,3,7,7,1,1,1,3,4,1,1995,1,52464.3991787185,False,False
9,1,2,10,2,7,10,1,2,3,35.0,2,5,2,6,6380,13,400,3.0,4,3,4,6,5,1,2,1,3,4,1,1995,2,77816.5911049613,False,False
9,3,1,4,2,6,10,4,2,2,31.0,1,3,2,2,6382,4,400,4.0,4,3,2,6,5,1,1,1,2,4,1,1995,3,12119.5494356567,False,False
7,3,6,1,2,8,8,5,1,3,50.0,1,2,1,6,6383,14,400,2.0,4,3,1,5,7,1,1,1,1,4,1,1995,2,63282.7143677042,False,False
2,2,7,7,2,8,3,2,2,2,53.0,2,3,2,1,6384,16,400,4.0,4,3,2,7,7,1,1,1,4,4,1,1995,3,9395.03667412542,False,False
6,2,1,10,2,7,7,2,1,3,29.0,1,3,2,2,6385,12,400,3.0,4,3,2,5,5,1,1,1,2,3,2,1995,3,46205.8053762385,False,False
12,2,1,3,2,3,13,2,2,2,65.0,1,3,2,3,6386,1,400,4.0,4,3,2,7,8,1,1,1,3,4,1,1995,3,15790.7543275212,False,False
12,3,7,3,2,7,11,2,2,2,66.0,1,7,3,6,6387,13,700,3.0,4,3,4,7,9,1,1,1,3,4,1,1995,1,79076.2746754968,False,False
1,1,7,18,2,6,2,4,2,3,35.0,1,3,2,1,6389,16,400,3.0,4,3,2,4,5,1,1,1,3,4,1,1995,3,7262.0716052832,False,False
1,1,6,10,2,3,2,4,2,3,34.0,2,2,1,1,6390,10,400,4.0,4,3,1,6,5,1,1,1,2,4,1,1995,2,2899.34865052938,False,False
9,2,6,14,2,7,10,2,1,2,29.0,1,3,2,1,6391,1,400,1.0,4,3,2,5,5,1,1,1,4,4,1,1995,3,9800.43330259569,False,False
12,3,7,3,2,8,13,3,1,2,36.0,1,2,1,1,6392,3,400,3.0,4,3,4,5,6,1,1,1,4,4,1,1995,2,1444.49652036267,False,False
3,4,5,18,2,3,4,4,2,2,41.0,2,1,1,2,6394,4,400,3.0,4,3,4,5,6,1,1,1,4,4,1,1995,1,2309.91288446001,False,False
5,5,4,18,2,8,9,1,2,3,43.0,1,3,2,2,6395,13,400,3.0,4,3,3,6,6,1,1,1,4,4,1,1995,3,17826.6503063467,False,False
12,3,7,7,2,6,13,4,2,2,59.0,2,1,1,1,6396,4,400,2.0,4,3,4,7,8,1,1,1,1,4,1,1995,1,7459.35919776408,False,False
12,3,7,7,1,2,13,3,2,2,34.0,2,1,1,1,6397,8,400,1.0,4,3,4,5,5,1,1,1,4,4,3,1995,1,5805.05331386449,False,False
9,1,6,7,2,2,10,1,2,2,34.0,1,2,1,1,6398,1,400,3.0,4,3,2,5,5,1,1,1,4,4,1,1995,2,2678.80764713944,False,False
12,3,7,18,2,2,13,3,1,4,35.0,1,1,1,1,6399,16,400,1.0,4,3,1,6,5,1,1,1,1,4,1,1995,1,3008.07678792073,False,False
9,3,6,7,1,7,10,3,2,2,43.0,1,3,2,1,6400,2,400,1.0,4,3,2,6,6,1,1,1,4,4,1,1995,3,9064.97847362045,False,False
6,3,3,14,2,8,7,3,2,3,29.0,2,1,1,5,6401,1,400,2.0,4,3,1,6,5,1,1,1,2,4,1,1995,1,2561.22809043467,False,False
6,1,7,14,1,6,7,2,2,2,29.0,1,2,1,1,6402,11,400,3.0,4,3,1,5,5,1,1,1,3,4,1,1995,2,6335.54640700783,False,False
6,4,2,3,2,3,13,2,2,2,59.0,1,1,1,1,6403,1,400,4.0,4,3,2,7,8,1,1,1,1,4,1,1995,1,8463.37684289137,False,False
6,4,1,3,2,3,7,4,2,2,53.0,1,3,2,1,6404,11,400,3.0,4,3,2,6,7,1,1,1,4,4,1,1995,3,3387.81296947733,False,False
6,3,4,18,1,2,7,4,2,2,29.0,2,2,1,1,6405,9,400,3.0,4,3,1,6,5,1,1,1,2,4,1,1995,2,4126.08402721384,False,False
2,1,3,3,2,6,3,3,2,2,58.0,1,3,2,3,6406,11,400,2.0,4,3,3,7,8,1,1,1,4,3,2,1995,3,89129.7551883813,False,False
2,1,6,10,2,2,3,1,2,3,29.0,1,2,1,2,6408,16,400,1.0,4,3,1,6,5,1,1,1,4,4,1,1995,2,50126.9759553489,False,False
12,3,3,14,1,6,13,5,2,2,58.0,2,1,1,1,6410,9,400,2.0,4,3,2,7,8,1,1,1,3,4,1,1995,1,9158.54176367262,False,False
4,2,2,14,2,3,5,2,2,2,47.0,1,3,2,1,6411,12,400,1.0,4,3,3,6,7,1,1,1,4,4,1,1995,3,12484.4270551265,False,False
12,3,5,6,1,6,13,4,2,2,55.0,2,2,1,2,6412,2,400,2.0,4,3,2,6,7,1,1,1,4,4,1,1995,2,53613.8582383993,False,False
1,4,5,14,2,3,10,1,2,2,51.0,2,1,1,1,6413,8,400,2.0,4,3,2,6,7,1,1,1,3,4,1,1995,1,2675.96007740152,False,False
1,4,7,10,2,8,2,4,2,2,28.0,1,2,1,2,6414,10,400,2.0,4,3,1,5,5,1,1,1,4,4,1,1995,2,55538.4733157717,False,False
6,4,6,10,2,8,13,1,2,2,46.0,1,3,2,1,6415,3,400,3.0,4,3,3,6,7,1,1,1,4,4,1,1995,3,18948.6353714259,False,False
11,3,7,18,2,2,11,1,2,2,32.0,1,3,2,1,6416,4,400,1.0,4,3,2,4,5,1,1,1,4,4,1,1995,3,5393.68567952064,False,False
11,3,1,7,2,2,12,3,2,2,55.0,1,3,2,1,6417,8,400,1.0,4,3,1,6,7,1,1,1,3,4,1,1995,3,4608.97930576408,False,False
12,5,5,18,2,7,12,1,1,3,39.0,2,3,2,1,6418,12,700,3.0,4,3,4,6,6,1,1,2,1,4,1,1995,3,1600.31896455939,False,False
8,3,3,7,2,3,9,4,2,3,35.0,1,1,1,1,6419,8,400,4.0,4,3,2,5,5,1,1,1,4,4,1,1995,1,6545.18596867926,False,False
3,3,5,14,2,2,4,3,1,3,23.0,1,1,1,1,6420,5,400,1.0,4,3,4,3,4,1,1,1,2,4,1,1995,1,6751.51721109445,False,False
3,3,1,10,2,7,4,3,2,2,43.0,1,7,3,6,6421,8,400,1.0,4,3,4,7,6,2,1,1,4,4,1,1995,1,59496.4632604125,False,False
8,2,6,14,2,2,9,2,1,1,41.0,2,2,1,5,6423,2,400,1.0,4,3,4,6,6,1,1,1,4,4,1,1995,2,5965.19171975116,False,False
11,1,1,10,2,7,12,2,2,2,44.0,1,2,1,2,6424,12,400,2.0,4,3,4,6,6,1,1,1,4,4,1,1995,2,8669.18504427479,False,False
3,2,3,14,2,8,4,2,2,3,20.0,2,2,1,1,6425,14,400,3.0,4,3,1,1,3,1,2,1,4,4,1,1995,2,4129.96937447541,False,False
3,3,2,10,2,3,4,3,2,2,46.0,1,3,2,1,6427,3,500,3.0,4,3,2,6,7,1,1,1,4,2,2,1995,3,5875.55167279789,False,False
3,3,4,18,2,3,4,3,2,2,40.0,2,1,1,1,6429,11,400,4.0,4,3,4,6,6,1,1,1,3,4,1,1995,1,4723.73043588394,False,False
10,4,4,18,2,8,4,3,2,2,36.0,2,2,1,1,6430,7,400,3.0,4,3,4,6,6,1,1,1,4,4,1,1995,2,8394.21985362789,False,False
12,3,1,18,2,6,13,5,2,2,32.0,1,2,1,1,6431,10,400,1.0,4,3,2,6,5,1,1,1,1,4,1,1995,2,970.115591817227,False,False
12,2,4,18,2,3,13,2,2,3,45.0,1,2,1,1,6432,4,400,2.0,3,1,1,4,6,1,1,1,4,4,1,1995,2,1059.6520510718,False,False
12,3,1,16,2,5,13,3,2,2,43.0,2,1,1,2,6433,12,400,2.0,4,3,4,6,6,1,1,1,3,4,1,1995,1,3813.75808086657,False,False
2,5,5,10,2,8,13,1,2,3,28.0,1,2,1,2,6435,10,400,3.0,4,3,1,6,5,1,1,1,1,4,1,1995,2,14884.6603081315,False,False
2,2,6,14,2,8,3,2,2,2,61.0,1,2,1,2,6436,16,400,3.0,4,3,4,7,8,1,1,1,2,4,1,1995,2,6837.27004097431,False,False
12,3,1,10,2,8,13,5,2,2,36.0,1,2,1,2,6437,6,400,3.0,4,3,1,6,6,1,1,1,4,4,1,1995,2,41177.6858759403,False,False
12,1,1,7,2,2,13,2,2,2,42.0,1,2,1,1,6438,2,400,2.0,4,3,4,7,6,1,1,1,4,4,3,1995,2,2148.08153929386,False,False
12,1,3,10,2,3,13,1,1,3,34.0,2,3,2,1,6439,10,400,2.0,4,3,4,5,5,1,1,1,4,4,1,1995,3,5312.38859516228,False,False
10,1,3,7,2,3,11,2,2,2,51.0,2,5,2,6,6441,16,400,1.0,4,3,2,5,7,1,1,1,2,4,1,1995,2,55118.0335198313,False,False
12,2,6,19,2,7,13,2,2,2,55.0,1,3,2,2,6444,14,400,4.0,4,3,1,7,7,1,1,1,3,4,1,1995,3,16983.2013767853,False,False
12,2,5,18,2,6,13,2,2,2,32.0,1,2,1,1,6445,6,400,4.0,4,3,1,5,5,1,1,1,4,4,1,1995,2,7563.06241372471,False,False
9,1,1,10,2,3,10,2,2,2,57.0,1,7,3,6,6447,12,400,3.0,4,3,2,7,8,1,1,1,4,4,1,1995,1,50262.8996671147,False,False
9,1,3,7,2,3,10,2,2,2,49.0,1,3,2,1,6448,11,400,2.0,4,3,2,7,7,1,1,1,4,3,2,1995,3,6466.96176041855,False,False
1,4,7,18,2,8,2,4,1,2,41.0,1,3,2,2,6449,7,700,3.0,4,3,2,6,6,1,1,1,2,4,1,1995,3,30865.8811232777,False,False
1,3,5,3,2,3,10,2,1,2,26.0,1,3,2,1,6450,12,400,4.0,4,3,4,6,5,1,1,1,4,4,1,1995,3,2082.67716227688,False,False
12,3,1,3,1,3,13,4,1,2,28.0,1,3,2,6,6451,16,400,1.0,4,3,4,6,5,1,1,1,4,4,1,1995,3,54340.8120323971,False,False
3,3,6,14,2,2,4,4,1,3,27.0,1,3,2,1,6452,16,400,1.0,4,3,1,5,5,1,1,1,3,4,1,1995,3,1242.96575749167,False,False
3,2,5,10,2,7,4,4,2,2,54.0,1,1,1,1,6453,6,400,1.0,4,3,2,7,7,1,1,1,4,4,1,1995,1,1347.34373189786,False,False
10,3,5,4,2,2,11,3,2,2,42.0,1,3,2,2,6454,6,400,4.0,4,3,2,6,6,1,1,1,3,4,1,1995,3,10150.8377676331,False,False
12,3,5,14,2,2,13,4,2,2,35.0,1,1,1,1,6455,11,400,3.0,4,3,1,6,5,1,1,1,1,4,1,1995,1,7911.29241609112,False,False
12,3,7,7,2,6,13,3,1,2,41.0,1,1,1,1,6456,8,400,3.0,4,3,4,6,6,1,1,1,4,4,1,1995,1,4328.4256845814,False,False
12,1,6,14,2,7,13,2,1,2,54.0,1,3,2,1,6457,2,400,4.0,4,3,1,6,7,1,1,1,1,4,1,1995,3,1971.02404423355,False,False
11,2,4,7,2,3,12,2,2,2,41.0,1,3,2,1,6460,2,400,4.0,4,3,2,5,6,1,1,1,1,4,1,1995,3,1846.81311169315,False,False
9,4,3,18,2,7,10,5,2,2,53.0,2,3,2,1,6461,4,400,3.0,4,3,4,7,7,1,1,1,3,4,1,1995,3,2366.415282664,False,False
12,3,1,10,2,8,13,4,2,3,34.0,2,5,2,6,6462,5,400,4.0,4,3,4,5,5,1,1,1,4,1,1,1995,2,84964.7535817558,False,False
1,3,3,3,2,7,2,4,2,3,53.0,2,1,1,1,6463,7,400,4.0,4,3,4,6,7,1,1,1,4,4,1,1995,1,761.483998153333,False,False
3,4,6,18,2,6,4,5,2,2,42.0,2,3,2,2,6464,14,400,1.0,4,3,4,6,6,1,1,1,3,4,1,1995,3,3739.25207210115,False,False
3,4,1,3,2,7,4,4,2,2,63.0,2,3,2,6,6466,12,400,4.0,4,3,2,5,8,1,1,1,4,4,1,1995,3,54233.7898232182,False,False
3,1,4,3,2,8,4,5,2,2,40.0,1,3,2,2,6467,3,400,2.0,3,3,2,6,6,1,1,1,4,4,1,1995,3,84229.6179664219,False,False
12,3,3,18,2,2,12,3,2,3,33.0,1,3,2,1,6468,6,400,3.0,4,3,4,4,5,1,1,1,1,4,1,1995,3,8052.3771660219,False,False
2,4,3,14,1,7,3,5,2,2,28.0,1,2,1,2,6469,8,400,2.0,4,3,1,5,5,1,1,1,4,3,2,1995,2,66034.9921768977,False,False
2,5,6,18,2,7,13,2,2,2,30.0,1,3,2,1,6470,6,400,1.0,4,3,1,6,5,1,1,1,1,4,1,1995,3,4492.93370911793,False,False
1,3,1,10,2,2,10,1,2,3,38.0,1,3,2,1,6471,16,400,2.0,4,3,4,6,6,1,1,1,4,4,1,1995,3,2759.96626522805,False,False
1,2,5,7,2,2,2,4,2,3,0.0,1,1,1,6,6472,7,400,2.0,4,3,4,8,1,1,1,1,4,4,1,1995,1,50211.569710764,False,False
1,4,1,14,2,2,2,5,2,3,51.0,2,1,1,1,6475,11,400,3.0,4,3,4,7,7,1,1,1,1,4,1,1995,1,5041.4953933671,False,False
7,1,2,7,2,8,4,3,2,3,0.0,1,2,1,6,6477,8,400,2.0,4,3,2,8,1,1,1,1,4,4,1,1995,2,65821.0879310162,False,False
2,3,6,18,2,7,13,1,2,2,52.0,1,2,1,2,6478,7,500,2.0,4,3,4,7,7,1,1,1,4,2,1,1995,2,9560.84265143699,False,False
2,5,6,14,2,8,13,4,2,3,56.0,2,1,1,5,6479,10,400,4.0,4,3,2,6,8,1,1,1,1,4,3,1995,1,6664.77936037792,False,False
3,2,2,10,2,3,4,2,2,2,34.0,1,2,1,2,6481,3,400,1.0,4,3,2,5,5,1,1,1,2,4,1,1995,2,61377.7542273605,False,False
1,4,1,14,2,8,2,4,2,2,41.0,1,2,1,5,6482,7,400,4.0,4,3,2,6,6,1,1,1,4,4,1,1995,2,1365.05696555192,False,False
1,4,2,18,2,8,2,4,2,2,63.0,1,3,2,1,6483,10,400,2.0,4,3,2,7,8,1,1,1,2,4,1,1995,3,4982.6740213287,False,False
7,3,5,10,1,7,8,4,2,3,35.0,1,2,1,2,6484,14,400,2.0,4,3,1,4,5,1,1,1,1,4,1,1995,2,56032.0631788265,False,False
6,5,1,18,2,3,3,2,1,2,39.0,1,2,1,5,6485,13,400,1.0,4,3,4,7,6,1,1,1,4,4,1,1995,2,8885.25070226931,False,False
11,4,2,18,2,8,12,4,2,2,63.0,2,1,1,6,6486,7,400,2.0,4,3,1,7,8,1,1,1,4,4,1,1995,1,52494.3374219172,False,False
3,4,1,19,2,7,4,4,2,2,54.0,1,2,1,4,6488,12,400,4.0,4,3,2,5,7,2,1,1,3,4,1,1995,2,61043.3480121366,False,False
3,4,1,14,2,7,4,4,1,2,39.0,1,2,1,2,6489,2,400,1.0,4,3,3,7,6,1,1,1,4,4,1,1995,2,78329.3094934641,False,False
3,4,3,14,2,8,4,4,2,2,52.0,1,1,1,1,6490,10,400,3.0,4,3,2,7,7,1,1,1,4,3,2,1995,1,6959.81467116326,False,False
10,3,3,10,2,3,11,3,2,2,45.0,1,1,1,5,6491,4,400,4.0,4,3,4,6,6,1,1,1,2,4,1,1995,1,7528.58665348779,False,False
10,2,3,7,2,6,11,4,2,2,26.0,1,3,2,6,6492,15,400,3.0,4,3,2,4,5,1,1,1,4,4,1,1995,3,85872.3978888597,False,False
10,1,5,18,2,6,11,1,2,3,27.0,1,2,1,5,6493,16,400,1.0,4,3,3,6,5,1,1,1,2,4,1,1995,2,12106.4250547333,False,False
2,5,2,3,2,8,13,1,2,3,28.0,1,1,1,1,6494,10,400,2.0,4,3,4,5,5,2,1,1,4,4,1,1995,1,7727.78043080547,False,False
2,4,7,3,2,6,3,4,2,2,64.0,1,2,1,2,6495,4,400,2.0,4,3,3,7,8,1,1,1,1,4,1,1995,2,52253.3952914323,False,False
6,3,5,14,2,8,13,2,1,3,38.0,2,3,2,2,6496,8,400,3.0,4,3,1,6,6,1,1,1,4,4,1,1995,3,14968.0075765466,False,False
7,4,7,7,2,6,8,4,2,3,28.0,1,3,2,1,6498,14,400,4.0,4,3,1,5,5,1,1,1,4,4,1,1995,3,9105.32404717954,False,False
8,4,7,3,2,2,10,3,2,3,27.0,1,2,1,2,6499,5,400,4.0,4,3,2,6,5,2,1,1,1,4,1,1995,2,15392.6163245545,False,False
8,3,7,14,1,8,9,3,2,2,51.0,1,3,2,1,6500,15,400,1.0,4,3,2,6,7,1,1,1,4,4,1,1995,3,1712.19284194311,False,False
3,2,2,14,2,8,4,3,1,3,31.0,2,2,1,1,6501,1,400,3.0,4,3,4,4,5,1,1,2,4,4,1,1995,2,8303.25024474124,False,False
11,4,7,1,1,2,11,2,2,2,39.0,1,1,1,2,6503,8,400,2.0,4,3,4,4,6,1,1,1,4,4,1,1995,1,2272.67939087528,False,False
11,1,6,16,2,7,12,1,2,2,33.0,1,2,1,1,6504,15,400,2.0,4,3,2,5,5,1,1,1,4,4,1,1995,2,1033.50212119144,False,False
12,3,4,18,2,8,13,4,2,3,29.0,1,3,2,1,6505,1,400,1.0,4,3,4,6,5,1,1,1,4,4,1,1995,3,4659.06349873716,False,False
12,4,4,14,2,3,13,4,2,3,31.0,2,1,1,5,6506,5,400,3.0,4,3,1,6,5,1,1,1,3,4,1,1995,1,7686.17820864016,False,False
2,5,2,14,2,7,3,5,1,3,30.0,1,3,2,6,6507,13,400,1.0,4,3,2,5,5,1,1,1,4,4,1,1995,3,76920.7949064786,False,False
2,4,5,14,2,7,13,4,1,2,37.0,2,2,1,1,6508,8,400,3.0,4,3,4,7,6,1,1,1,3,4,1,1995,2,6684.68387541421,False,False
6,1,1,3,2,2,7,2,2,2,51.0,2,1,1,1,6510,5,400,4.0,4,3,2,7,7,1,1,1,2,4,1,1995,1,5064.37238551652,False,False
7,3,2,3,2,6,3,4,2,2,33.0,1,7,3,6,6511,2,400,1.0,4,3,4,5,5,1,1,1,3,3,2,1995,1,71748.162923114,False,False
7,3,4,14,1,3,7,1,2,3,33.0,1,3,2,1,6512,16,400,3.0,4,3,2,5,5,1,1,1,4,4,1,1995,3,1477.86190933061,False,False
9,1,1,14,2,7,10,3,2,3,33.0,1,2,1,1,6513,9,400,1.0,4,3,4,5,5,1,1,1,4,4,1,1995,2,6352.98519274664,False,False
3,5,6,10,2,2,5,3,2,2,31.0,2,2,1,1,6516,3,400,1.0,4,3,2,6,5,1,1,1,1,4,1,1995,2,7991.46835596955,False,False
8,5,6,3,2,2,2,1,2,2,40.0,1,3,2,2,6517,15,400,3.0,4,3,3,6,6,1,1,1,4,4,1,1995,3,11328.2242446608,False,False
12,3,2,14,2,6,13,5,2,3,63.0,1,3,2,1,6519,5,400,2.0,4,3,3,7,8,1,1,1,3,4,1,1995,3,17139.4159896775,False,False
